IHECRE00000294.2	IHECRE00000949.6	IHECRE00004675.3	IHECRE00001892.4	IHECRE00001907.1	IHECRE00004631.3	IHECRE00001966.2	IHECRE00004664.3	IHECRE00003825.5	IHECRE00001888.4	IHECRE00001899.1	IHECRE00000002.3	IHECRE00001854.4	IHECRE00000810.3	IHECRE00001236.5	IHECRE00001973.1	IHECRE00000252.2	IHECRE00003702.4	IHECRE00003848.5	IHECRE00001018.4	IHECRE00000222.3	IHECRE00004705.3	IHECRE00003691.3	IHECRE00000969.7	IHECRE00004897.1	IHECRE00004615.1	IHECRE00001859.4	IHECRE00001954.2	IHECRE00001022.4	IHECRE00003829.4	IHECRE00002067.1	IHECRE00000347.2	IHECRE00001904.1	IHECRE00001964.2	IHECRE00001315.1	IHECRE00000974.7	IHECRE00001914.1	IHECRE00000051.3	IHECRE00000831.3	IHECRE00000332.2	IHECRE00000335.2	IHECRE00000177.3	IHECRE00001916.1	IHECRE00004695.3	IHECRE00003845.2	IHECRE00000348.2	IHECRE00001486.1	IHECRE00004643.3	IHECRE00000353.2	IHECRE00001884.4
TIMM8A	1.60999700326139	2.93316663272592	1.58397481102649	3.65167014872891	2.51447298219526	1.07088706639587	2.14792013969527	0.913269863481126	2.8671181477656	3.32929349052734	3.77649311070568	2.61120659997168	3.2770252182215	1.81524869462023	1.89267259606134	1.85532532011926	2.36561410406183	1.89658074100432	1.09560647606696	3.34996076598677	2.22619948392978	0.235238665371432	1.30093719797139	2.17445582515391	1.48115165504154	2.7092213649194	4.0120331198887	2.87808794488481	2.77036944263871	2.09947410795617	1.50436860726907	1.62001400124679	2.38022618340905	2.13282317942496	1.48791380423997	3.64684998409559	2.03680484849964	2.0070047799578	1.82110875726434	2.83768003240797	2.11850578678909	1.85055014436235	2.12549458193312	0.682367018919142	2.35596003131916	3.01072363168044	1.73572622601097	0.120149956999667	1.91786987973758	0.957080165170336
FGFR3	0.18753520629731	6.91922117385132	8.29644144650144	0.328950214200371	0.231058355617519	0.244931169469826	0.261087429059803	0.974883952925409	1.23602297603812	1.69528377772948	4.88164393277922	0.688575010973825	0.225182516396946	0.00374127319747698	0.2148456122831	5.72040140524104	0.240203697452908	2.04443635838411	0.00375865182003414	2.73033016526907	3.25484924412653	1.20390474947244	0.404426651113484	2.55183399576666	0.998474606717462	0.32613156818307	1.36661448297564	3.74881640771528	2.99141503972177	0.989244336640448	4.76393111717852	0.00165431719607989	0.183919888086452	0.495027711748926	0.108092078418517	2.33014612671107	0.0887250058641076	0.00400193055749626	0.362093748772862	0.150967745148539	0.00466205184144024	0.00466205184144024	0.37211766444918	0.14339972881181	0.00243727951927403	1.05197729077752	0.177494166725325	2.68962869035358	0.0120072009608732	0.301092766716422
IGF2R	7.09976376279708	5.53982863084742	5.22145356139426	3.29845998165244	5.84146392207136	5.0188186350263	6.52922645192469	5.4041361832496	1.18643318792227	3.78537617631862	5.12736063246346	1.1945256279035	2.48698479821489	4.88819734526663	4.15612241304049	2.80426011563474	6.47072213390788	3.95614646329292	4.43758784912825	2.77321152883222	3.57181455294906	5.22906028103033	3.63325429334431	2.93002878399122	3.68585891607447	4.0781159918448	3.27376452305747	3.63702942754963	4.31480246579821	2.88334219660931	3.25685751346461	4.89654798284578	6.20671616753841	4.28468095913814	4.68774165416099	4.3145949559018	4.52574132101013	4.54962527563789	5.29641395792285	3.36804287563531	3.53077253318011	6.86796001192047	4.80238805117524	4.15573437383976	3.42874572192649	1.56812612587291	4.81157899481078	5.47624822375873	7.66869215311307	6.19863697281691
CFAP99	0.00316766118067508	0.0110046451488498	0.000104539331293868	0.00111469585679834	0.895471229414009	0.112305272334825	0.000139384091784162	0.00101022969963006	0.000661954533568181	0.000348434983190721	0.131153623354098	0.325311321877879	0.144661198111369	0.424779315869172	0.350551909117288	0.0692604844538259	0.0567510556887906	0.0467829044660983	0.381296749680268	0.250024187889917	0.012110873878402	0.00528715140435753	0.792121000255423	0.0101225114409219	3.48472854424441e-05	0.0102436205568117	0.0964704678347419	0.0962096946505637	0.134903444069642	0.00101022969963006	0.0516831333616981	0.122024429856594	0.65331484268871	3.48472854424441e-05	0.000452949070450592	3.48472854424441e-05	0.174996099676533	0.236866004365107	0.553396122356917	0.001184335759348	0.243018483017324	0.251605673040631	0.483159946238316	0.000487785417075723	0.00243727951927403	0.00132360548055759	0.177494166725325	2.07153801507297	0.524882534077888	0.131312711962176
HDGFL3	0.986380154615282	2.47978416852872	2.13846151753418	2.79466448801983	2.15589468480176	4.02700207637979	4.63753072652947	4.38709909423332	2.96790147093662	3.63422145555518	0.221197147829064	0.737906175558355	3.39608766023087	1.33974330472727	3.89222909819104	6.53644037872811	2.31021365161879	6.05371894409198	0.636936990282342	0.523586197735989	4.46138018969552	3.12212249225741	4.04005804625775	3.26972884834011	1.6258633998016	4.6182294328424	5.10161008836563	0.693970367382824	1.42678332502768	0.651740852322402	5.88266637941725	0.327673480560916	1.37139050638187	0.788060232703962	3.93167163902435	4.45829069723273	1.95077493320663	1.61949807165328	1.37474046583138	0.88968985485491	0.243018483017324	1.63627575107439	2.42489937537416	4.68109884442013	1.17131823674218	1.43614381008545	0.00299379432086655	2.40393948766444	2.40440032215937	3.44323506558107
GPX4	4.59397292832412	7.47328947758427	7.36407310175243	8.63570848296965	9.11777201018681	7.20806962503521	7.58094907420641	7.7822526472059	7.08034998419535	7.33063114191783	8.29644144650144	6.4812558025126	7.848202136477	6.27627255662486	8.90862830400971	7.90187150090867	6.0659679985681	7.4336545805683	5.65162231786254	8.36293537442975	7.49766269260323	7.26787839935822	8.23869618440862	8.19385874102392	7.29153198001997	7.20806962503521	7.27135160116189	7.57205081014511	7.21771564546356	6.67001952869331	7.62218165227622	5.28794118538329	8.78436330817124	7.14435529456879	5.17455424737033	8.34633868107188	6.72628299847152	7.39093363729294	6.81063682719532	5.34506728349012	6.92197601051987	8.10460672958409	7.06580413926843	7.57205081014511	6.36641007003021	6.67415780390699	5.46671537928443	8.26382506871892	3.30986580471152	8.31330829759589
MAFG	4.93873637759719	2.3994518300141	2.89428587170288	2.96732902283728	4.34475046483617	3.44227041763829	4.06975031177635	3.7693629105799	3.66117979779234	2.91044069014002	3.32628096962688	4.77845492763129	2.08397796482147	1.66279993519597	2.79466448801983	3.79237253279149	4.93929359099161	2.03173442711139	3.54745936663042	2.93796751288504	1.20680628029199	3.51791011673176	2.57727848245349	1.57630596663235	2.85820208087483	4.20520133662678	4.3279771541408	2.7039898126726	2.76147800222617	3.78650040124734	3.64473965704563	2.40440032215937	3.87215781493042	3.45439526443855	2.60394522448404	4.00985538664778	1.90201763541998	4.48144184501321	3.38223618603979	2.20964548613586	3.66963893611169	2.98850467479149	2.22998167037582	2.75207371167057	2.46025189048721	2.80747190604283	2.45836995704567	4.05841480209711	3.84192087072269	2.685533940842
AC099489.1	2.14839970025614	0.0465129927400711	0.864283056908565	0.487690151779932	1.27679152837646	0.178664610470084	0.158199628234094	0.230865353929238	0.420984184296143	0.0771604190659852	0.257943476880011	1.3186836126706	0.255216085059685	0.731603032374734	0.0464117628225309	0.0194182924081646	1.58778240722607	0.265094756535538	0.463935774210788	0.0404774164984887	0.0790585611221865	0.235238665371432	0.0929787195740643	0.36453183245511	1.34835012467875	0.66410903105318	0.0964704678347419	0.181432932187672	0.171720476576887	0.786333717589591	0.0386974309689921	1.36924729903735	1.33927511631447	0.0668338029755644	1.16175529395483	0.208556464827316	1.6161940194243	1.66932261192529	0.362093748772862	0.526673679751651	1.72893528356101	1.34056914910997	1.54118679558835	0.0829625251941624	2.05593417618576	1.65084224299483	1.60350952429512	2.20435849850619	5.65288272058255	0.301092766716422
B3GNT4	0.00316766118067508	0.11647405347541	0.579037857972303	0.00111469585679834	0.111337810578796	0.000139384091784162	0.0489909095043549	0.00101022969963006	0.76239503883241	1.43643997601107	0.443068461521002	0.00386291915942761	0.742027046415116	0.273955473208444	0.163592071333854	0.735689604007788	0.0567510556887906	0.226568097307641	0.243018483017324	0.000174228010705049	0.0744326283024772	0.00528715140435753	0.138152812147637	0.0484181641307171	0.0154417182111585	0.101903373623316	0.701415124107279	0.0665010627552398	0.554748993950115	0.00101022969963006	0.848519527477488	0.00165431719607989	0.137471843669105	0.046968439489646	0.0528594033338217	0.239451175591344	0.272758915725615	0.531708426803682	0.210319589035873	0.0980666758892709	0.705192613234347	0.663735124860762	0.321049665313298	0.0543200034406262	0.00243727951927403	0.270463940013414	0.177494166725325	0.0830776716836994	0.0120072009608732	0.131312711962176
DZANK1	1.29363491012846	0.251093344555906	0.783846329163841	2.20392744031383	1.22662766234722	1.40074911234644	0.949539444039902	0.0997099015616193	0.983263515858891	1.20416189144637	0.994754608001049	1.50897974121303	1.05176718445793	1.30232258340333	0.965045881918724	0.855720131856358	1.07358844845559	1.56737378543675	0.438421435170965	0.345624012655489	0.962473022074913	0.654222985174982	1.57020477677271	0.606636767069689	0.217440536613015	0.993188643410325	1.45029163596146	0.40596605928041	0.338062628528712	1.74860642447408	0.995235429129676	1.70186508914722	1.28330626058544	0.458569672463661	2.25208124378025	0.651563393600706	1.60942608657043	1.36824874471062	1.15483865071168	2.06199736966646	2.20268269880858	1.51075404079018	1.59625530796312	0.316999188638613	1.83747528071649	1.2799808219597	1.64634078140115	2.12769707274347	1.27219633497513	0.57841954925527
TIFA	2.84335518649067	1.21948468782168	1.53168432122062	5.3963689970182	2.71292003234819	2.64688615012838	2.21760537408781	3.17211487212541	1.39371065807863	2.06739097097486	2.54256910305228	1.75905288269337	2.97605586267898	3.88048915347065	1.73427633109974	0.594317751578228	3.84002894054528	1.34936254229285	1.29739701401767	2.55163489616308	3.30238263380653	2.42249953500821	3.34399136043245	2.67766347574635	1.90119221094754	3.73154269496379	1.44694023369253	2.83488412509538	0.794473630760872	2.39461222649788	0.438871387513791	5.6615509244682	2.71604187672079	2.47678239619098	2.31238667366378	1.12212049105055	3.00764186440413	2.26940181988876	2.42224925418585	5.72425613831736	4.96485731671975	3.2074364404427	3.07206022012076	1.6446031312036	1.78440788300622	2.80480380701668	5.28900490119371	0.195773620906468	5.12142790678116	1.33388000057918
NOX1	0.00316766118067508	0.970266813417174	0.0291156793520478	0.00111469585679834	0.111337810578796	0.000139384091784162	0.0489909095043549	0.00101022969963006	0.000661954533568181	0.000348434983190721	0.000731616293161134	0.00386291915942761	0.488808067526157	0.00374127319747698	0.362812057051012	0.00965528102159022	0.000174228010705049	0.000174228010705049	0.00375865182003414	0.786010397412113	3.48472854424441e-05	0.00528715140435753	0.0538668719787359	0.201482341446685	0.0747304562339423	6.96937291935136e-05	0.934803641812109	3.48472854424441e-05	5.17137819306048	0.00101022969963006	3.48472854424441e-05	0.199708377388823	0.00247206798435064	3.48472854424441e-05	0.000452949070450592	0.0392570916730964	0.00121915445007577	0.00400193055749626	0.00316766118067508	0.277754805965697	0.387437136443878	0.00466205184144024	0.00151507939781377	0.000487785417075723	0.658942754193044	0.00132360548055759	0.577590833406322	0.000452949070450592	0.0120072009608732	0.00170652790609936
NTSR2	0.00316766118067508	0.000174228010705049	0.000104539331293868	0.235179454805628	0.00174133399642517	0.000139384091784162	0.000139384091784162	0.00101022969963006	0.000661954533568181	0.000348434983190721	0.000731616293161134	0.00386291915942761	0.000243913324001203	0.00374127319747698	3.48472854424441e-05	3.46109384666847	0.000174228010705049	0.000174228010705049	0.00375865182003414	0.000174228010705049	3.48472854424441e-05	0.00528715140435753	3.48472854424441e-05	0.00135842081028621	0.00650184798271614	6.96937291935136e-05	3.48472854424441e-05	3.48472854424441e-05	3.48472854424441e-05	0.00101022969963006	2.9294388191218	0.00165431719607989	0.00247206798435064	0.00379340843713569	0.000452949070450592	3.48472854424441e-05	0.00121915445007577	0.00400193055749626	0.00316766118067508	0.001184335759348	0.00466205184144024	0.00466205184144024	0.00151507939781377	0.000487785417075723	0.00243727951927403	0.00132360548055759	0.00299379432086655	0.000452949070450592	0.0120072009608732	0.00170652790609936
AGER	4.00545206307615	1.80550182576738	0.486534061409527	3.09874615701066	2.71910935082111	4.40645418223518	1.10584323879545	0.290903017406791	3.06703548937498	1.11804829413675	1.65867788358054	2.67649745456802	0.913519638354733	2.95331248174245	4.47628462420372	0.211975264277556	2.52675834104987	0.505350934642251	3.44491604898831	1.26105834979468	3.3337400249568	1.67825157740966	5.72516287951012	5.30006092657418	2.64558917038605	2.27535980139697	1.32772207262935	2.74902117674904	1.3265901467288	1.44902221096103	0.197233315429565	2.44893924481965	2.52539105820482	2.31651656379588	3.59624090122537	2.05984680738921	4.23665344498432	2.65119176869024	2.98440002001541	3.02747975016593	2.91155264744996	1.11400482087767	4.53676319798999	1.62142477828048	5.06558459065431	2.17051729085245	2.4420620202499	11.3068900204905	4.33275549176111	0.368005748577101
CBLC	0.00316766118067508	4.37714638822207	4.72209902088722	0.00111469585679834	0.00174133399642517	0.603429249379964	0.000139384091784162	0.00101022969963006	0.130198723126702	4.48097454807155	1.59016284893656	0.00386291915942761	0.000243913324001203	0.00374127319747698	0.571260570427624	0.0161827770509045	0.000174228010705049	0.392994305115411	0.00375865182003414	4.97773895516769	0.0289107559302563	0.00528715140435753	0.66643826275758	0.323460579744876	1.37031256103172	0.190591959015924	3.48472854424441e-05	2.18736689684846	4.91937693347836	0.149240511793219	0.0332421013392062	0.00165431719607989	0.00247206798435064	0.683463213450215	0.000452949070450592	0.696090609046794	0.00121915445007577	0.00400193055749626	0.00316766118067508	0.001184335759348	0.00466205184144024	0.00466205184144024	0.295935927605581	0.000487785417075723	0.00243727951927403	0.00132360548055759	0.00299379432086655	1.52259195473232	0.0120072009608732	0.00170652790609936
DNAJC5	6.24421834651139	2.71371175120639	4.4961121626677	3.90142776156276	4.40483551100985	4.93696959414802	3.36341827484774	4.6142553299892	3.24863529846068	4.88392652765745	4.49367332102214	4.78261368582515	3.64972652317485	3.99255390004424	3.88954996091572	6.07098452008217	5.02315354882848	3.35411072986306	3.97352254534014	2.95368586981854	2.31257959492989	4.03386132441012	3.7512484296968	3.39158875579139	3.251009158902	3.2412912093374	3.33658008039845	3.81438075691962	4.21332755648182	3.34243931470309	5.80404557550739	3.30219894234925	4.97827301781671	4.02304316431549	3.53321422705236	3.574546179382	3.8081338069149	5.35858091987694	4.55845694703346	3.63612721075575	3.06688370739023	5.24894140875047	4.0235746471148	3.95909028560399	3.09589996526054	3.09685135644533	3.31835177595592	4.40645418223518	5.39031561032962	4.2959421368068
